storm_id,storm_name,month,day,hour,year,latitude,longitude,radius_34_ne,radius_34_se,radius_34_sw,radius_34_nw,radius_50_ne,radius_50_se,radius_50_sw,radius_50_nw,radius_64_ne,radius_64_se,radius_64_sw,radius_64_nw
AL1202,KYLE,10,6,18,2002,32.8,69.7,60,100,100,30,0,0,0,0,0,0,0,0
AL1202,KYLE,10,7,0,2002,32.6,69.7,60,100,100,60,0,0,0,0,0,0,0,0
AL1202,KYLE,10,7,6,2002,32.6,70.4,60,100,100,60,0,0,0,0,0,0,0,0
AL1202,KYLE,10,7,12,2002,32.6,70.8,60,100,100,60,0,0,0,0,0,0,0,0
AL1202,KYLE,10,7,18,2002,32.7,70.9,75,100,100,75,0,0,0,0,0,0,0,0
AL1202,KYLE,10,8,0,2002,32.6,71,75,75,60,60,0,0,0,0,0,0,0,0
AL1202,KYLE,10,8,6,2002,32.1,71.2,75,75,60,60,0,0,0,0,0,0,0,0
AL1202,KYLE,10,8,12,2002,31.4,71.3,75,75,60,60,0,0,0,0,0,0,0,0
AL1202,KYLE,10,8,18,2002,30.7,71.9,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,9,0,2002,29.8,72.4,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,9,6,2002,29,73.3,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,9,12,2002,28.7,74,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,9,18,2002,28.5,74.8,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,10,0,2002,28.4,75.8,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,10,6,2002,28.3,77,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,10,12,2002,28.4,78.1,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,10,18,2002,28.9,79.5,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,11,0,2002,29.8,80.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,11,6,2002,30.7,80.8,40,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,11,12,2002,31.8,80.7,40,40,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,11,18,2002,33.2,79.3,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1202,KYLE,10,12,0,2002,34.2,78,0,0,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,12,6,2002,35.4,75.9,60,60,0,0,0,0,0,0,0,0,0,0
AL1202,KYLE,10,12,12,2002,36.7,74.1,100,100,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,21,18,2002,10.2,44.6,0,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,22,0,2002,10.3,46.5,0,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,22,6,2002,10.8,48.5,0,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,22,12,2002,11.2,50.4,0,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,22,18,2002,11.8,52.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,23,0,2002,12.1,54.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1302,LILI,9,23,6,2002,12.2,56.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1302,LILI,9,23,12,2002,12.4,58.7,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1302,LILI,9,23,18,2002,12.5,60.4,90,30,50,90,20,0,0,20,0,0,0,0
AL1302,LILI,9,24,0,2002,12.7,62.1,90,30,50,90,20,0,0,20,0,0,0,0
AL1302,LILI,9,24,6,2002,12.8,63.7,110,0,0,90,60,0,0,0,0,0,0,0
AL1302,LILI,9,24,12,2002,13,64.9,110,40,20,90,60,0,0,40,0,0,0,0
AL1302,LILI,9,24,18,2002,13.2,66,110,40,20,90,60,0,0,40,0,0,0,0
AL1302,LILI,9,25,0,2002,13.5,66.9,110,110,0,110,0,0,0,0,0,0,0,0
AL1302,LILI,9,25,6,2002,13.7,67.5,110,110,0,110,0,0,0,0,0,0,0,0
AL1302,LILI,9,25,12,2002,14,68.2,100,50,0,50,0,0,0,0,0,0,0,0
AL1302,LILI,9,25,18,2002,14.2,68.9,100,50,0,50,0,0,0,0,0,0,0,0
AL1302,LILI,9,26,0,2002,14.5,69.8,135,0,0,135,0,0,0,0,0,0,0,0
AL1302,LILI,9,26,6,2002,14.9,71,135,0,0,135,0,0,0,0,0,0,0,0
AL1302,LILI,9,26,12,2002,15.3,72.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,26,18,2002,15.6,73,0,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,27,0,2002,15.7,73.5,0,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,27,6,2002,15.9,74,0,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,27,12,2002,16.1,74.6,90,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,27,18,2002,16.7,75,90,0,0,45,0,0,0,0,0,0,0,0
AL1302,LILI,9,28,0,2002,17.4,75.1,75,0,0,75,0,0,0,0,0,0,0,0
AL1302,LILI,9,28,6,2002,17.5,75.6,75,50,25,50,0,0,0,0,0,0,0,0
AL1302,LILI,9,28,12,2002,18.1,75.4,75,50,25,50,0,0,0,0,0,0,0,0
AL1302,LILI,9,28,18,2002,18.5,75.7,75,50,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,29,0,2002,18.8,76.1,60,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,9,29,6,2002,18.8,76.8,60,40,0,30,0,0,0,0,0,0,0,0
AL1302,LILI,9,29,12,2002,18.7,77.2,60,40,0,30,0,0,0,0,0,0,0,0
AL1302,LILI,9,29,18,2002,18.7,77.6,60,40,30,50,10,10,0,0,0,0,0,0
AL1302,LILI,9,30,0,2002,19,78.1,50,50,0,25,10,10,0,10,0,0,0,0
AL1302,LILI,9,30,6,2002,19.1,78.7,60,60,0,60,15,15,0,15,0,0,0,0
AL1302,LILI,9,30,12,2002,19.6,79.6,90,90,30,60,20,20,0,20,15,0,0,0
AL1302,LILI,9,30,18,2002,20,80.3,120,100,30,75,30,30,0,25,15,0,0,0
AL1302,LILI,10,1,0,2002,20.5,81.1,120,100,50,75,35,35,20,25,20,20,10,10
AL1302,LILI,10,1,6,2002,21,82.2,120,100,50,100,35,35,20,30,20,20,0,10
AL1302,LILI,10,1,12,2002,21.6,83.2,120,120,50,100,50,35,30,35,20,20,20,20
AL1302,LILI,10,1,18,2002,22.4,84.4,135,120,75,120,65,45,30,45,35,20,20,20
AL1302,LILI,10,2,0,2002,23,85.7,150,125,80,140,70,50,40,70,35,25,25,35
AL1302,LILI,10,2,6,2002,23.6,87.2,160,125,75,140,70,50,40,70,40,25,20,35
AL1302,LILI,10,2,12,2002,24.4,88.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AL1302,LILI,10,2,18,2002,25.4,89.5,160,140,85,140,75,60,40,70,40,25,20,35
AL1302,LILI,10,3,0,2002,26.7,90.3,170,160,100,140,90,80,40,70,45,35,20,40
AL1302,LILI,10,3,6,2002,28.1,91.4,170,160,100,140,90,90,40,80,50,40,20,20
AL1302,LILI,10,3,12,2002,29.2,92.1,170,160,100,140,90,120,20,80,50,60,0,20
AL1302,LILI,10,3,18,2002,30.5,92.4,50,50,0,0,25,25,0,0,0,0,0,0
AL1302,LILI,10,4,0,2002,31.9,92.1,40,30,0,20,0,0,0,0,0,0,0,0
AL1302,LILI,10,4,6,2002,33.5,91.4,0,0,0,0,0,0,0,0,0,0,0,0
AL1302,LILI,10,4,12,2002,35.8,90,0,0,0,0,0,0,0,0,0,0,0,0
AL0103,ANA,4,18,0,2003,29.1,66.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0103,ANA,4,18,6,2003,29.9,66,0,0,0,0,0,0,0,0,0,0,0,0
AL0103,ANA,4,18,12,2003,30.8,65.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0103,ANA,4,18,18,2003,31.9,66.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0103,ANA,4,19,0,2003,33,66.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0103,ANA,4,19,6,2003,33.8,67.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,19,12,2003,34.5,68.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,19,18,2003,34.3,69.1,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,20,0,2003,33.6,69,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,20,6,2003,32.7,68.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,20,12,2003,32,68.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,20,18,2003,31.7,67.3,60,60,60,60,0,0,0,0,0,0,0,0
AL0103,ANA,4,21,0,2003,31.4,66.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
AL0103,ANA,4,21,6,2003,30.6,65.8,60,60,60,60,NA,NA,NA,NA,0,0,0,0
AL0103,ANA,4,21,12,2003,30,64.8,60,60,60,60,NA,NA,NA,NA,0,0,0,0
AL0103,ANA,4,21,18,2003,29.4,63.1,60,60,60,60,NA,NA,NA,NA,0,0,0,0
AL0103,ANA,4,22,0,2003,29.4,61.5,60,75,75,60,NA,NA,NA,NA,0,0,0,0
AL0103,ANA,4,22,6,2003,29.5,60.1,60,75,75,60,NA,NA,NA,NA,0,0,0,0
AL0103,ANA,4,22,12,2003,29.6,58.5,75,125,125,75,0,0,0,0,0,0,0,0
AL0103,ANA,4,22,18,2003,29.7,56.6,75,200,200,75,0,0,0,0,0,0,0,0
AL0103,ANA,4,23,0,2003,30,54.7,75,175,175,75,0,0,0,0,0,0,0,0
AL0103,ANA,4,23,6,2003,30.6,53,75,175,175,75,0,0,0,0,0,0,0,0
AL0103,ANA,4,23,12,2003,31.4,51.5,50,125,125,50,0,0,0,0,0,0,0,0
AL0103,ANA,4,23,18,2003,31.9,50.6,50,125,125,50,0,0,0,0,0,0,0,0
AL0103,ANA,4,24,0,2003,32.1,49.6,100,0,0,100,0,0,0,0,0,0,0,0
AL0103,ANA,4,24,6,2003,32,48.7,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,24,12,2003,31.8,47.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,24,18,2003,31.5,46.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,25,0,2003,31.5,45.4,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,25,6,2003,31.6,44.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,25,12,2003,31.7,43.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0103,ANA,4,25,18,2003,31.8,42.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0103,ANA,4,26,0,2003,31.9,40.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0103,ANA,4,26,6,2003,32.3,38.4,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,26,12,2003,32.9,35.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,26,18,2003,33.6,32.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,27,0,2003,34.4,29.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,27,6,2003,35.3,25.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0103,ANA,4,27,12,2003,36.1,22.4,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0303,BILL,6,28,6,2003,19.5,89,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,6,28,12,2003,20,89.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,6,28,18,2003,20.3,89.4,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,6,29,0,2003,21,89.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,6,29,6,2003,22,90,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,6,29,12,2003,23.4,90.5,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0303,BILL,6,29,18,2003,24.6,91.1,150,150,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,6,30,0,2003,25.9,91.3,125,125,25,90,0,0,0,0,0,0,0,0
AL0303,BILL,6,30,6,2003,27.1,91.5,125,125,25,90,0,0,0,0,0,0,0,0
AL0303,BILL,6,30,12,2003,28.2,91.5,125,125,25,75,0,100,0,0,0,0,0,0
AL0303,BILL,6,30,18,2003,29.1,91,125,125,50,25,0,60,0,0,0,0,0,0
AL0303,BILL,7,1,0,2003,30.4,90.3,60,100,20,40,0,0,0,0,0,0,0,0
AL0303,BILL,7,1,6,2003,31.6,89.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,7,1,12,2003,32.7,88.4,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,7,1,18,2003,33.6,87,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,7,2,0,2003,34.1,86,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,7,2,6,2003,35,84.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,7,2,12,2003,35.6,83.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,7,2,18,2003,36.5,82,0,0,0,0,0,0,0,0,0,0,0,0
AL0303,BILL,7,3,0,2003,37.3,79.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,7,0,2003,11.1,53.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,7,6,2003,11.8,55.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,7,12,2003,12.6,57.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,7,18,2003,13.2,59.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,8,0,2003,13.7,62,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,8,6,2003,14,64.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,8,12,2003,14.4,67.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,8,18,2003,14.8,70,60,0,0,60,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,9,0,2003,15,72,60,0,0,60,20,0,0,20,0,0,0,0
AL0403,CLAUDETTE,7,9,6,2003,15.1,74.4,140,25,25,140,25,0,0,25,0,0,0,0
AL0403,CLAUDETTE,7,9,12,2003,15.3,76.5,140,25,25,140,40,0,0,40,0,0,0,0
AL0403,CLAUDETTE,7,9,18,2003,15.8,78.6,140,25,25,140,40,0,0,40,0,0,0,0
AL0403,CLAUDETTE,7,10,0,2003,16.1,80.3,140,25,0,140,40,0,0,40,0,0,0,0
AL0403,CLAUDETTE,7,10,6,2003,16.6,81.7,140,25,0,140,100,0,0,100,0,0,0,0
AL0403,CLAUDETTE,7,10,12,2003,17.5,82.8,140,30,30,140,75,10,10,75,NA,NA,NA,NA
AL0403,CLAUDETTE,7,10,18,2003,18.6,84.1,140,30,30,140,75,10,10,75,0,0,0,0
AL0403,CLAUDETTE,7,11,0,2003,19.7,85.5,120,100,20,75,NA,NA,NA,NA,0,0,0,0
AL0403,CLAUDETTE,7,11,6,2003,20.4,86.3,100,100,20,100,50,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,11,12,2003,21.1,87.2,100,100,20,100,50,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,11,18,2003,21.8,88.2,100,100,0,100,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,12,0,2003,22.6,89.2,100,100,0,100,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,12,6,2003,23.3,90.2,100,100,0,75,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,12,12,2003,23.9,90.7,120,120,0,50,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,12,18,2003,24.6,90.9,120,120,0,50,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,13,0,2003,24.9,91.5,120,120,0,50,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,13,6,2003,24.9,91.9,120,120,0,50,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,13,12,2003,25.1,92.1,120,90,0,75,30,0,0,30,0,0,0,0
AL0403,CLAUDETTE,7,13,18,2003,25.3,92.2,120,100,30,90,45,0,0,30,0,0,0,0
AL0403,CLAUDETTE,7,14,0,2003,25.6,92.2,120,120,40,90,45,30,0,30,0,0,0,0
AL0403,CLAUDETTE,7,14,6,2003,26,92.3,120,120,40,90,45,30,0,30,0,0,0,0
AL0403,CLAUDETTE,7,14,12,2003,26.7,92.6,120,120,40,105,45,30,0,30,0,0,0,0
AL0403,CLAUDETTE,7,14,18,2003,27.3,93,120,120,40,105,45,30,0,30,0,0,0,0
AL0403,CLAUDETTE,7,15,0,2003,27.7,93.6,120,120,40,105,50,40,20,40,0,0,0,0
AL0403,CLAUDETTE,7,15,6,2003,27.9,94.6,120,120,40,105,50,40,20,40,25,0,0,25
AL0403,CLAUDETTE,7,15,12,2003,28.3,95.5,120,150,40,105,50,40,20,40,25,0,0,25
AL0403,CLAUDETTE,7,15,18,2003,28.6,96.9,100,120,40,50,50,40,20,35,25,0,0,25
AL0403,CLAUDETTE,7,16,0,2003,28.5,98.2,50,30,30,50,0,0,0,25,0,0,0,0
AL0403,CLAUDETTE,7,16,6,2003,28.5,99.4,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,16,12,2003,28.8,100.8,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,16,18,2003,29.3,102.6,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,17,0,2003,29.9,104.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,17,6,2003,30.5,106,0,0,0,0,0,0,0,0,0,0,0,0
AL0403,CLAUDETTE,7,17,12,2003,30.9,107.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,16,12,2003,30.8,54.1,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,16,18,2003,31.7,54.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,17,0,2003,32.5,55.2,60,60,30,60,0,0,0,0,0,0,0,0
AL0503,DANNY,7,17,6,2003,33.4,55.6,60,60,30,60,0,0,0,0,0,0,0,0
AL0503,DANNY,7,17,12,2003,34.4,56.4,60,60,30,60,20,20,0,20,0,0,0,0
AL0503,DANNY,7,17,18,2003,35.3,56.6,60,60,60,60,20,20,20,20,0,0,0,0
AL0503,DANNY,7,18,0,2003,36.2,56.4,60,60,60,60,20,20,0,0,0,0,0,0
AL0503,DANNY,7,18,6,2003,37.1,56,75,75,75,75,30,30,30,30,0,0,0,0
AL0503,DANNY,7,18,12,2003,38.1,54.9,75,75,75,75,30,30,30,30,0,0,0,0
AL0503,DANNY,7,18,18,2003,39.2,53.4,75,75,75,75,30,30,30,30,15,15,15,15
AL0503,DANNY,7,19,0,2003,40.1,51.7,75,75,75,50,30,30,30,25,15,15,15,15
AL0503,DANNY,7,19,6,2003,41.1,50,75,75,75,50,30,30,30,25,15,15,15,15
AL0503,DANNY,7,19,12,2003,42.1,47.8,75,75,75,50,30,30,30,25,15,15,15,15
AL0503,DANNY,7,19,18,2003,42.7,45.8,75,75,75,50,30,30,30,25,0,0,0,0
AL0503,DANNY,7,20,0,2003,42.7,44,50,75,75,50,25,30,30,25,0,0,0,0
AL0503,DANNY,7,20,6,2003,42.5,42.4,40,75,75,40,0,0,0,0,0,0,0,0
AL0503,DANNY,7,20,12,2003,41.9,40.7,25,125,75,25,0,0,0,0,0,0,0,0
AL0503,DANNY,7,20,18,2003,40.9,39.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,21,0,2003,39.8,37.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,21,6,2003,38.8,36.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,21,12,2003,37.9,36.3,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,21,18,2003,37.1,35.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,22,0,2003,36.3,35.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,22,6,2003,35.7,36.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,22,12,2003,35.3,36.7,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,22,18,2003,35.1,37.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,23,0,2003,35,37.8,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,23,6,2003,34.9,38.6,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,23,12,2003,35.5,39,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,23,18,2003,36,40,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,24,0,2003,36,40.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,24,6,2003,36.6,40.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,24,12,2003,36.5,40,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,24,18,2003,36.4,39.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,25,0,2003,36.5,38.9,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,25,6,2003,36.3,39.2,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,25,12,2003,36,39,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,25,18,2003,35.5,39,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,26,0,2003,34.5,39.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,26,6,2003,33.8,40,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,26,12,2003,33,40.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,26,18,2003,32,41,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,27,0,2003,31,42,0,0,0,0,0,0,0,0,0,0,0,0
AL0503,DANNY,7,27,6,2003,31,43.5,0,0,0,0,0,0,0,0,0,0,0,0
AL0803,ERIKA,8,14,18,2003,26.4,83.3,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0803,ERIKA,8,15,0,2003,26.6,85.7,40,0,0,40,0,0,0,0,0,0,0,0
AL0803,ERIKA,8,15,6,2003,26.4,88.3,100,0,0,100,0,0,0,0,0,0,0,0
AL0803,ERIKA,8,15,12,2003,26.1,90.5,100,0,0,100,0,0,0,0,0,0,0,0
AL0803,ERIKA,8,15,18,2003,26,92.5,120,60,30,120,20,20,0,20,0,0,0,0
AL0803,ERIKA,8,16,0,2003,25.9,94.4,120,60,30,120,25,25,0,25,0,0,0,0
AL0803,ERIKA,8,16,6,2003,25.6,96.2,100,40,40,90,35,0,0,0,0,0,0,0
AL0803,ERIKA,8,16,12,2003,25.2,97.6,25,60,60,25,0,30,30,0,NA,NA,NA,NA
AL0803,ERIKA,8,16,18,2003,24.8,98.9,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL0803,ERIKA,8,17,0,2003,24.7,100.3,0,0,0,0,0,0,0,0,0,0,0,0
AL1003,FABIAN,8,27,18,2003,14.6,30.7,0,0,0,0,0,0,0,0,0,0,0,0
AL1003,FABIAN,8,28,0,2003,14.7,32.3,0,0,0,0,0,0,0,0,0,0,0,0
AL1003,FABIAN,8,28,6,2003,14.9,34.2,0,0,0,0,0,0,0,0,0,0,0,0
AL1003,FABIAN,8,28,12,2003,15,36.2,NA,NA,NA,NA,0,0,0,0,0,0,0,0
AL1003,FABIAN,8,28,18,2003,15.1,38.2,60,30,30,60,0,0,0,0,0,0,0,0
AL1003,FABIAN,8,29,0,2003,15.2,40.1,75,30,75,75,0,0,0,0,0,0,0,0
AL1003,FABIAN,8,29,6,2003,15.4,41.8,75,75,75,75,30,0,0,30,0,0,0,0
AL1003,FABIAN,8,29,12,2003,15.5,43.1,75,75,75,75,30,0,0,30,0,0,0,0
AL1003,FABIAN,8,29,18,2003,15.8,44.3,75,75,75,75,30,30,30,30,0,0,0,0
AL1003,FABIAN,8,30,0,2003,16.3,45.6,75,75,75,75,30,30,30,30,15,15,15,15
AL1003,FABIAN,8,30,6,2003,16.7,46.9,75,75,75,75,30,30,30,30,15,15,15,15
AL1003,FABIAN,8,30,12,2003,17,48,75,75,75,75,30,30,30,30,15,15,15,15
AL1003,FABIAN,8,30,18,2003,17.3,49.2,100,75,75,100,30,30,30,30,20,20,20,20
AL1003,FABIAN,8,31,0,2003,17.6,50.3,100,75,75,100,30,30,30,30,20,20,20,20
AL1003,FABIAN,8,31,6,2003,17.8,51.4,100,75,75,100,30,30,30,30,20,20,20,20
AL1003,FABIAN,8,31,12,2003,18,52.5,100,75,75,100,30,30,30,30,20,20,20,20
AL1003,FABIAN,8,31,18,2003,18.2,53.5,100,75,75,100,30,30,30,30,20,20,20,20
AL1003,FABIAN,9,1,0,2003,18.3,54.3,110,90,90,110,60,45,45,60,30,30,30,30
AL1003,FABIAN,9,1,6,2003,18.5,55.3,120,90,90,120,75,50,50,75,45,30,30,45
AL1003,FABIAN,9,1,12,2003,18.7,56.3,120,90,75,100,60,40,40,60,50,30,20,40
AL1003,FABIAN,9,1,18,2003,19,57.3,120,75,75,120,75,60,40,60,45,45,25,45
AL1003,FABIAN,9,2,0,2003,19.3,58.3,120,90,75,120,60,60,40,60,45,45,25,45
AL1003,FABIAN,9,2,6,2003,19.6,59.2,130,100,75,120,90,60,40,60,50,50,30,50
AL1003,FABIAN,9,2,12,2003,20.1,59.9,130,110,75,120,90,60,50,75,50,50,30,50
AL1003,FABIAN,9,2,18,2003,20.5,60.7,130,110,75,120,100,70,60,75,60,50,40,50
AL1003,FABIAN,9,3,0,2003,20.9,61.3,140,120,80,130,100,70,60,80,60,50,40,50
AL1003,FABIAN,9,3,6,2003,21.3,61.8,140,120,80,120,100,70,60,80,60,50,40,50
AL1003,FABIAN,9,3,12,2003,21.9,62.3,140,120,80,130,100,70,60,80,60,50,40,50
AL1003,FABIAN,9,3,18,2003,22.5,62.8,140,120,100,120,100,70,60,80,60,50,40,50
AL1003,FABIAN,9,4,0,2003,23.2,63,140,120,120,130,100,70,60,80,60,50,40,50
AL1003,FABIAN,9,4,6,2003,23.8,63.3,140,120,120,130,100,70,60,80,60,50,40,50
AL1003,FABIAN,9,4,12,2003,24.8,63.8,175,140,120,150,100,70,60,80,60,50,40,50
AL1003,FABIAN,9,4,18,2003,25.8,64.3,200,140,120,150,150,100,80,100,100,75,40,75
AL1003,FABIAN,9,5,0,2003,27.1,64.6,200,140,120,150,150,100,80,100,100,75,40,75
AL1003,FABIAN,9,5,6,2003,28.6,65.1,200,140,120,150,150,100,80,100,100,75,40,75
AL1003,FABIAN,9,5,12,2003,30.1,65.3,200,140,120,150,150,100,80,100,100,75,40,75
AL1003,FABIAN,9,5,18,2003,31.8,65.3,200,140,120,150,150,100,80,100,100,75,40,75
